Beneficiary_ID,Month,Transaction_Count,Total_Amount_NGN,Avg_Monthly_Balance_NGN
BENE_08504,2024-07,9,6896.11,3834.62
BENE_08504,2022-06,10,4237.95,7356.75
BENE_08504,2023-10,10,9364.31,1623.11
BENE_08504,2022-11,10,12282.85,7563.75
BENE_08505,2020-10,7,10137.78,3119.86
BENE_08505,2020-04,3,2860.4,6397.01
BENE_08505,2022-06,5,13658.57,2021.35
BENE_08505,2023-10,4,14935.05,6067.26
BENE_08505,2022-06,9,3532.55,2184.24
BENE_08505,2023-08,3,7684.52,301.7
BENE_08505,2021-04,2,10332.19,3056.37
BENE_08506,2020-07,7,14447.28,1779.38
BENE_08506,2020-04,6,5246.54,1010.39
BENE_08506,2023-07,3,14299.61,2426.95
BENE_08506,2021-04,5,10392.42,3566.44
BENE_08506,2025-01,2,12479.82,2218.41
BENE_08506,2021-11,2,8353.69,5092.02
BENE_08506,2023-05,7,10358.36,6377.88
BENE_08506,2023-08,3,11503.63,4346.78
BENE_08506,2020-09,4,1529.89,4786.53
BENE_08506,2021-10,5,6373.7,818.04
BENE_08507,2024-06,9,7568.88,1008.86
BENE_08507,2021-10,7,1006.05,1375.83
BENE_08507,2025-01,9,9966.77,2390.21
BENE_08507,2023-12,9,7705.02,7330.03
BENE_08507,2023-01,3,12686.93,4950.69
BENE_08508,2023-08,8,4867.26,6108.02
BENE_08508,2022-01,4,6371.94,3755.66
BENE_08508,2022-08,13,2815.87,5003.89
BENE_08508,2024-09,5,5672.57,4010.41
BENE_08509,2021-10,8,7791.51,6954.63
BENE_08509,2022-06,4,13473.45,1208.34
BENE_08509,2022-03,5,3303.79,5838.07
BENE_08509,2020-07,12,9234.31,569.14
BENE_08509,2022-07,3,14978.29,7092.72
BENE_08509,2020-09,9,8792.29,6958.9
BENE_08509,2023-02,9,8428.4,545.12
BENE_08509,2020-03,8,14443.83,2257.29
BENE_08510,2023-12,10,10932.55,1723.0
BENE_08510,2022-10,5,12896.23,5210.33
BENE_08510,2024-04,12,14060.49,5108.53
BENE_08510,2020-04,5,10644.55,6040.8
BENE_08510,2020-04,3,3586.33,334.9
BENE_08510,2024-01,6,12513.87,3153.44
BENE_08510,2022-06,6,2595.25,5166.96
BENE_08510,2023-05,7,11666.76,5640.93
BENE_08511,2020-09,9,6244.65,1066.96
BENE_08511,2023-09,9,769.16,2719.37
BENE_08511,2023-06,7,14254.08,1515.85
BENE_08511,2022-08,8,14277.01,3372.38
BENE_08511,2023-12,5,7479.78,914.96
BENE_08511,2023-02,6,5347.14,3861.23
BENE_08512,2024-07,7,6801.0,7297.14
BENE_08512,2022-09,6,6599.0,2033.12
BENE_08512,2023-09,5,6365.63,2925.87
BENE_08512,2020-09,10,12818.74,4104.04
BENE_08512,2024-12,6,4102.23,585.6
BENE_08512,2021-08,5,11542.69,1535.01
BENE_08512,2021-11,2,12961.66,4397.19
BENE_08513,2020-09,4,8977.51,7481.31
BENE_08513,2020-03,7,9858.98,6436.17
BENE_08513,2023-11,7,9249.66,4234.12
BENE_08514,2022-07,9,13481.61,3762.69
BENE_08514,2021-02,4,6238.5,5023.72
BENE_08514,2020-08,2,13979.83,1510.85
BENE_08514,2024-05,4,7895.97,1110.95
BENE_08514,2025-01,6,7597.46,7601.52
BENE_08514,2023-03,6,11930.01,3259.94
BENE_08514,2020-06,6,796.25,6012.7
BENE_08514,2023-06,4,5458.03,7560.51
BENE_08514,2023-03,2,5545.35,1249.23
BENE_08514,2021-06,4,7862.7,4238.7
BENE_08514,2020-02,10,10683.99,4432.38
BENE_08514,2024-10,12,8841.92,896.87
BENE_08515,2022-02,2,7803.18,5498.93
BENE_08515,2020-03,2,14932.48,1521.42
BENE_08515,2021-04,7,6253.69,7328.16
BENE_08516,2021-01,8,4211.99,4976.33
BENE_08516,2024-06,2,928.92,7748.2
BENE_08516,2021-06,3,12320.22,7585.63
BENE_08516,2023-01,11,10575.45,5340.74
BENE_08516,2024-05,9,3267.83,5593.58
BENE_08517,2021-01,5,2605.11,2107.07
BENE_08517,2024-06,6,10877.88,7166.37
BENE_08517,2023-03,4,8840.86,4427.55
BENE_08517,2020-04,5,11888.9,1175.13
BENE_08517,2023-02,6,2673.52,6062.94
BENE_08517,2022-08,5,6700.85,3238.37
BENE_08517,2023-10,5,901.46,7384.98
BENE_08518,2020-10,5,2917.28,5934.38
BENE_08518,2022-01,4,6014.55,7425.77
BENE_08518,2020-07,9,2877.95,7743.67
BENE_08518,2021-04,6,6561.41,2012.55
BENE_08518,2025-01,4,10748.36,1849.36
BENE_08518,2023-12,8,11267.38,5168.9
BENE_08518,2022-09,4,14715.95,6160.36
BENE_08518,2023-04,6,14646.57,7631.58
BENE_08518,2020-10,8,13480.94,916.9
BENE_08518,2021-09,4,14181.78,6133.29
BENE_08518,2021-09,12,2770.64,5460.79
BENE_08519,2023-05,4,4122.63,5479.09
BENE_08519,2021-02,3,10447.97,3389.52
BENE_08519,2020-05,12,5124.09,3546.77
BENE_08519,2021-09,7,4407.05,1929.13
BENE_08519,2023-01,4,11104.45,6227.04
BENE_08519,2020-02,7,13277.17,5586.1
BENE_08519,2022-02,3,12333.58,7972.51
BENE_08519,2020-11,2,1404.81,6403.54
BENE_08519,2023-03,9,1448.75,5668.2
BENE_08519,2024-05,5,14015.94,6379.05
BENE_08519,2024-02,7,14775.73,422.54
BENE_08519,2024-07,8,4372.66,2403.7
BENE_08520,2024-06,7,14816.87,7446.77
BENE_08520,2020-04,7,2553.47,732.25
BENE_08520,2021-02,9,1869.63,2114.66
BENE_08520,2023-07,8,7057.79,694.9
BENE_08520,2021-08,11,8365.5,7670.4
BENE_08520,2020-06,6,13458.31,975.33
BENE_08520,2021-09,11,10692.75,1691.4
BENE_08520,2023-04,9,7532.9,2906.98
BENE_08520,2021-06,7,10771.0,7280.64
BENE_08520,2024-11,7,9596.4,7904.36
BENE_08520,2021-07,5,6208.1,416.11
BENE_08520,2024-03,7,1843.62,1334.08
BENE_08521,2023-07,6,5005.94,765.88
BENE_08521,2024-01,3,12168.76,286.55
BENE_08521,2022-08,10,10488.63,335.05
BENE_08521,2022-10,7,749.17,7509.94
BENE_08522,2024-03,10,12364.95,6535.29
BENE_08522,2023-06,6,11090.53,5690.53
BENE_08522,2022-12,8,3157.58,6263.43
BENE_08522,2023-03,5,12052.97,4479.91
BENE_08522,2022-04,7,1043.31,675.88
BENE_08522,2020-07,7,13164.87,2248.89
BENE_08522,2021-06,5,14383.98,490.58
BENE_08523,2021-03,4,2310.6,3735.86
BENE_08523,2020-08,6,4083.7,4263.55
BENE_08523,2024-10,4,1385.24,2208.45
BENE_08523,2020-04,6,13071.44,1426.94
BENE_08523,2022-03,4,12439.82,4063.49
BENE_08524,2020-09,10,13999.35,726.7
BENE_08524,2022-01,6,10519.45,2616.57
BENE_08524,2021-05,7,14143.23,1387.59
BENE_08524,2022-09,7,5088.01,5042.75
BENE_08524,2021-04,4,10253.33,1586.76
BENE_08524,2020-06,7,9198.76,5750.62
BENE_08524,2021-03,5,8948.73,5338.44
BENE_08525,2024-03,5,7595.56,3270.91
BENE_08525,2023-04,5,13167.58,5969.0
BENE_08525,2023-12,6,11816.46,6744.59
BENE_08525,2020-10,9,11263.68,2952.62
BENE_08525,2021-03,4,11129.43,5787.68
BENE_08525,2023-04,8,7417.41,1078.71
BENE_08525,2023-03,7,2285.98,5963.55
BENE_08526,2021-03,2,12462.05,2407.47
BENE_08526,2024-12,3,4669.19,1410.63
BENE_08526,2023-07,6,13472.64,3998.67
BENE_08526,2024-01,7,11049.05,883.05
BENE_08526,2021-03,5,11908.16,329.78
BENE_08526,2022-04,7,13206.67,1415.81
BENE_08526,2021-11,5,10515.8,4852.55
BENE_08526,2022-08,4,885.86,1137.06
BENE_08526,2022-11,4,14802.25,6545.71
BENE_08526,2023-08,11,14367.62,634.32
BENE_08526,2022-07,4,14992.11,3451.09
BENE_08526,2020-10,8,10128.3,2797.23
BENE_08527,2022-03,10,1297.5,5127.32
BENE_08527,2024-08,4,3206.46,5281.16
BENE_08527,2020-08,6,11893.65,2888.52
BENE_08527,2020-11,0,13939.04,2934.85
BENE_08527,2021-04,6,12384.2,761.1
BENE_08528,2022-12,2,12840.07,4048.37
BENE_08528,2020-10,7,3442.84,3291.52
BENE_08528,2021-02,9,6487.73,740.47
BENE_08528,2024-10,6,3407.07,953.98
BENE_08528,2024-08,7,14200.56,1767.84
BENE_08528,2020-07,2,1377.19,4366.51
BENE_08528,2024-08,7,10166.6,5095.73
BENE_08528,2021-08,4,14718.49,2305.4
BENE_08528,2020-08,4,5293.5,3681.72
BENE_08528,2024-01,12,4057.12,3808.8
BENE_08528,2022-01,7,8572.74,2902.79
BENE_08528,2024-07,8,4271.46,7528.94
BENE_08529,2021-02,5,9429.66,1107.69
BENE_08529,2024-04,5,5945.09,2520.27
BENE_08529,2024-06,3,4436.94,7553.74
BENE_08529,2025-01,7,11698.0,6879.95
BENE_08529,2023-06,4,8642.51,7766.12
BENE_08529,2023-03,7,5008.63,4949.18
BENE_08529,2023-10,7,6561.07,5728.69
BENE_08529,2023-09,13,11918.39,3702.44
BENE_08530,2022-07,11,13269.01,4337.77
BENE_08530,2020-07,5,10592.5,4346.17
BENE_08530,2022-07,8,7244.05,4929.59
BENE_08530,2023-09,2,9646.28,6028.69
BENE_08530,2023-11,8,11710.72,2926.79
BENE_08530,2024-11,4,9599.67,839.86
BENE_08530,2024-11,4,2608.78,2485.1
BENE_08530,2023-01,5,14898.47,1496.1
BENE_08530,2024-01,10,10928.34,7493.32
BENE_08530,2023-03,7,3424.12,6422.12
BENE_08531,2022-09,8,5105.08,6506.99
BENE_08531,2022-07,5,11146.82,4043.11
BENE_08531,2024-10,8,7903.34,2897.67
BENE_08531,2021-02,6,3905.46,5858.57
BENE_08531,2022-12,2,8816.19,1036.23
BENE_08531,2022-07,3,11769.87,7883.89
BENE_08531,2022-09,4,1165.78,5023.75
BENE_08531,2022-05,5,9039.42,6566.28
BENE_08532,2023-09,5,11433.75,174.85
BENE_08532,2021-05,8,8500.61,2098.54
BENE_08532,2023-07,4,8192.55,3498.18
BENE_08532,2022-03,4,7310.82,4489.75
BENE_08532,2020-08,3,12885.46,1902.05
BENE_08532,2024-03,6,4063.64,2366.6
BENE_08532,2024-04,8,2046.51,4437.57
BENE_08532,2022-06,4,2168.17,6110.91
BENE_08532,2021-06,6,3129.66,3192.91
BENE_08532,2022-02,11,7926.47,1371.16
BENE_08532,2022-03,3,8974.84,1658.27
BENE_08532,2021-05,9,2626.97,1716.72
BENE_08533,2024-08,5,4538.47,6553.19
BENE_08533,2022-03,12,2393.28,6512.75
BENE_08533,2024-04,7,2046.2,3801.9
BENE_08533,2020-06,3,8322.91,1725.8
BENE_08533,2020-07,5,10391.03,4985.56
BENE_08534,2021-12,7,7773.64,1995.78
BENE_08534,2024-02,5,12840.05,3957.85
BENE_08534,2024-01,7,7943.08,1523.0
BENE_08534,2022-06,4,10317.14,5468.89
BENE_08534,2024-06,4,5177.56,544.25
BENE_08535,2024-12,5,5310.14,1057.82
BENE_08535,2022-01,6,10644.23,4591.24
BENE_08535,2022-08,8,4999.55,1050.86
BENE_08535,2025-01,4,12390.77,5446.48
BENE_08535,2024-10,8,13388.6,7915.73
BENE_08535,2022-12,8,1874.43,6854.83
BENE_08535,2024-07,6,8850.25,3640.69
BENE_08536,2022-04,3,4957.31,1941.79
BENE_08536,2024-03,12,5183.51,4582.73
BENE_08536,2020-06,4,8570.9,691.55
BENE_08536,2020-05,8,12881.14,4829.92
BENE_08537,2024-09,5,11609.99,620.89
BENE_08537,2024-10,8,3439.65,779.55
BENE_08537,2023-11,5,3517.8,3045.86
BENE_08537,2022-11,9,593.9,313.37
BENE_08537,2021-10,4,3341.22,4934.78
BENE_08537,2024-11,8,8280.94,4046.95
BENE_08537,2022-05,3,11769.63,5010.43
BENE_08538,2023-12,0,6720.47,6228.65
BENE_08538,2020-05,9,13330.7,6359.64
BENE_08538,2023-07,10,6832.33,4053.81
BENE_08538,2021-11,7,2844.13,5958.85
BENE_08538,2021-07,7,765.05,4061.51
BENE_08538,2022-10,6,12168.46,257.04
BENE_08538,2021-09,4,4015.35,818.57
BENE_08538,2023-12,8,5780.77,5882.84
BENE_08538,2023-01,4,1812.34,4414.8
BENE_08538,2023-06,7,7242.57,7910.83
BENE_08538,2021-07,5,5477.81,2335.47
BENE_08538,2024-11,6,13600.03,5175.89
BENE_08539,2024-03,8,6246.3,4492.9
BENE_08539,2025-01,5,11893.95,7719.92
BENE_08539,2022-12,9,9060.71,1178.19
BENE_08540,2021-06,9,4862.48,1201.28
BENE_08540,2023-07,7,2355.83,680.22
BENE_08540,2022-03,6,779.47,1928.21
BENE_08541,2024-10,2,3788.93,3369.35
BENE_08541,2024-01,6,2926.48,5402.9
BENE_08541,2022-07,8,10996.14,1974.39
BENE_08541,2024-12,6,6146.81,1962.58
BENE_08541,2023-08,7,5081.76,1751.14
BENE_08541,2023-01,6,3918.9,2534.21
BENE_08541,2024-02,5,6196.34,5047.83
BENE_08541,2022-07,5,8797.28,2599.21
BENE_08542,2022-02,10,10078.95,7412.76
BENE_08542,2021-06,6,2641.18,1948.17
BENE_08542,2021-03,5,1083.36,5368.32
BENE_08543,2020-11,3,10359.2,2548.94
BENE_08543,2022-03,5,4093.39,4035.27
BENE_08543,2024-11,6,4800.35,7737.27
BENE_08543,2024-11,7,8001.03,3111.13
BENE_08543,2021-05,5,13794.53,1844.26
BENE_08543,2024-10,6,3483.47,435.49
BENE_08543,2020-12,4,3307.43,6659.69
BENE_08543,2022-04,8,879.1,6035.01
BENE_08543,2023-09,2,660.46,4163.27
BENE_08544,2024-12,5,10801.95,1224.19
BENE_08544,2020-11,8,3889.73,3112.74
BENE_08544,2024-02,9,6265.96,3626.3
BENE_08544,2020-09,8,14717.85,7702.21
BENE_08544,2022-06,8,2865.89,801.3
BENE_08544,2024-02,5,4211.21,3780.69
BENE_08544,2023-09,3,1082.14,3435.68
BENE_08544,2020-02,3,7852.64,5747.43
BENE_08545,2021-11,3,2126.23,239.0
BENE_08545,2023-11,6,10485.44,2320.63
BENE_08545,2023-11,4,8465.39,5028.19
BENE_08545,2022-04,11,4497.71,356.25
BENE_08545,2023-09,5,5645.2,5055.27
BENE_08545,2023-11,5,14669.26,7002.49
BENE_08545,2023-07,5,5940.24,6758.48
BENE_08546,2022-12,4,3479.57,2662.24
BENE_08546,2020-02,4,1667.99,1815.92
BENE_08546,2022-05,2,5225.81,4314.66
BENE_08546,2024-12,5,3826.55,1366.84
BENE_08546,2022-10,9,14472.14,2404.03
BENE_08546,2022-11,8,6655.06,2678.04
BENE_08546,2020-06,4,1511.96,4645.77
BENE_08546,2024-05,3,6134.74,6923.46
BENE_08547,2021-11,4,12841.41,3359.19
BENE_08547,2021-11,7,2825.71,3541.27
BENE_08547,2023-01,4,7596.74,2215.42
BENE_08547,2023-06,7,1186.02,629.56
BENE_08547,2023-01,6,9599.68,5008.49
BENE_08547,2023-10,9,10593.11,5674.7
BENE_08547,2022-05,4,7158.51,7022.83
BENE_08547,2024-12,7,9880.9,3168.69
BENE_08547,2024-03,7,8483.55,2909.67
BENE_08547,2020-06,3,4220.63,6045.67
BENE_08547,2023-10,8,4695.19,5592.76
BENE_08547,2021-09,8,13813.54,4584.82
BENE_08548,2021-09,8,3341.96,6016.59
BENE_08548,2020-10,5,8234.94,6078.15
BENE_08548,2024-12,6,2739.61,1970.85
BENE_08548,2023-12,3,5181.46,2635.31
BENE_08548,2020-06,8,7506.88,466.74
BENE_08548,2022-06,4,10465.23,6668.5
BENE_08549,2024-08,10,1991.99,1635.04
BENE_08549,2023-01,2,4093.17,7558.52
BENE_08549,2023-07,7,6291.43,526.63
BENE_08549,2022-05,3,11833.25,394.22
BENE_08550,2021-02,5,6841.65,6027.39
BENE_08550,2020-08,7,8175.88,537.02
BENE_08550,2023-06,6,11777.15,5581.05
BENE_08550,2021-11,7,4536.11,7123.44
BENE_08550,2020-04,4,3540.86,552.21
BENE_08550,2023-06,3,11007.74,5580.87
BENE_08550,2021-04,3,14857.87,2333.88
BENE_08551,2021-03,6,9476.41,4379.99
BENE_08551,2020-08,6,6815.94,1660.98
BENE_08551,2022-01,4,831.32,6822.78
BENE_08551,2024-06,5,11984.22,7337.22
BENE_08551,2023-10,6,4795.23,4729.18
BENE_08551,2022-09,7,7436.59,1291.96
BENE_08551,2024-11,5,5001.25,4298.26
BENE_08551,2023-04,3,1462.96,2441.16
BENE_08551,2024-06,4,5588.91,4693.37
BENE_08551,2022-06,8,10439.04,1231.91
BENE_08551,2022-01,8,5307.05,929.42
BENE_08551,2024-12,10,3822.89,6749.14
BENE_08552,2023-11,4,2487.86,3588.87
BENE_08552,2024-03,7,1674.1,7124.29
BENE_08552,2022-08,11,7668.56,6064.9
BENE_08552,2020-09,9,13309.7,6535.12
BENE_08552,2021-07,6,11734.98,5316.35
BENE_08552,2024-11,4,9057.01,797.4
BENE_08552,2020-11,7,2855.27,1237.01
BENE_08552,2021-03,10,8802.06,4718.22
BENE_08552,2023-03,8,11931.44,5522.66
BENE_08552,2020-05,6,9619.64,1026.74
BENE_08552,2024-11,4,3651.4,5057.02
BENE_08552,2020-04,9,701.55,3507.53
BENE_08553,2023-12,4,14218.65,1220.79
BENE_08553,2022-09,6,9225.28,4875.03
BENE_08553,2022-09,5,7552.52,1628.51
BENE_08553,2022-03,1,3345.96,1761.25
BENE_08553,2021-03,3,6369.45,7375.19
BENE_08553,2022-11,7,10222.06,4764.8
BENE_08553,2021-08,8,2910.36,3025.62
BENE_08554,2021-03,6,4333.9,4609.68
BENE_08554,2022-05,5,1254.39,5066.04
BENE_08554,2020-07,7,6607.14,2685.25
BENE_08554,2021-05,6,14115.41,6596.86
BENE_08555,2024-12,8,4392.16,7961.0
BENE_08555,2022-04,9,6542.05,6509.0
BENE_08555,2022-03,9,7452.84,3853.13
BENE_08556,2023-10,5,9457.55,1408.98
BENE_08556,2023-02,7,12730.93,5108.1
BENE_08556,2020-05,9,7187.37,2691.38
BENE_08556,2022-10,3,7454.88,2558.68
BENE_08556,2024-08,8,8663.15,3025.42
BENE_08556,2020-09,6,3899.29,7160.44
BENE_08556,2021-04,4,14777.89,3342.14
BENE_08556,2021-09,7,9497.82,5827.3
BENE_08556,2021-02,11,14460.64,788.02
BENE_08557,2022-03,7,1820.48,5794.01
BENE_08557,2024-06,3,5343.28,1855.02
BENE_08557,2021-07,5,1304.52,3782.36
BENE_08557,2024-05,6,698.56,7629.68
BENE_08557,2022-02,8,14291.48,5372.34
BENE_08557,2020-10,11,14365.03,1746.68
BENE_08557,2024-09,7,8123.22,7883.14
BENE_08557,2021-08,3,1142.41,6703.82
BENE_08557,2023-03,4,6737.41,4922.42
BENE_08557,2020-06,8,7962.88,143.64
BENE_08557,2022-10,4,9864.72,2305.59
BENE_08557,2022-01,4,9762.04,5179.7
BENE_08558,2021-12,6,10183.62,7772.17
BENE_08558,2024-11,4,12210.07,1410.82
BENE_08558,2022-08,5,882.88,6389.83
BENE_08558,2020-07,5,1849.54,3614.47
BENE_08558,2024-01,5,10433.24,5000.18
BENE_08558,2020-02,4,10279.7,4931.18
BENE_08558,2022-12,4,11523.0,4112.9
BENE_08558,2022-12,2,10067.07,4102.18
BENE_08558,2021-01,2,12653.09,7586.94
BENE_08558,2021-03,6,2849.68,2797.04
BENE_08558,2021-09,7,4322.13,5718.51
BENE_08558,2025-01,6,12522.83,2118.67
BENE_08559,2021-06,4,3374.02,1954.96
BENE_08559,2020-04,8,2364.16,7363.73
BENE_08559,2020-07,9,7537.63,3267.07
BENE_08560,2020-09,8,14434.07,7527.33
BENE_08560,2024-07,6,12282.03,5439.32
BENE_08560,2023-07,6,9414.59,1715.66
BENE_08560,2024-03,5,3737.7,4887.08
BENE_08560,2021-09,4,686.04,5951.88
BENE_08560,2023-05,5,12138.51,2502.22
BENE_08561,2024-04,6,6416.97,5071.83
BENE_08561,2024-03,7,7993.23,4162.81
BENE_08561,2022-03,6,10515.54,5040.77
BENE_08561,2024-10,11,4014.34,1085.37
BENE_08562,2023-05,10,8832.03,6138.9
BENE_08562,2020-11,4,6335.95,3689.6
BENE_08562,2021-06,2,9516.48,7861.36
BENE_08562,2021-07,12,4846.13,7131.05
BENE_08562,2020-03,3,538.6,6746.36
BENE_08562,2024-03,8,10637.48,1184.32
BENE_08562,2020-02,11,6422.06,366.02
BENE_08562,2021-10,5,4832.06,2908.69
BENE_08562,2023-02,6,13454.57,6153.58
BENE_08562,2024-07,5,10381.18,336.29
BENE_08562,2021-06,2,13731.46,5629.05
BENE_08562,2023-01,11,6362.52,677.38
BENE_08563,2024-12,6,11711.26,1746.54
BENE_08563,2023-03,7,12717.5,6830.91
BENE_08563,2021-07,4,7996.05,4942.91
BENE_08563,2022-08,6,1129.23,599.17
BENE_08563,2025-01,4,2565.87,2214.76
BENE_08563,2020-06,9,11724.48,2801.7
BENE_08563,2023-06,9,6247.38,6641.16
BENE_08563,2024-05,8,9868.58,1166.53
BENE_08564,2021-07,7,10461.53,1712.83
BENE_08564,2020-09,6,11810.41,5141.48
BENE_08564,2022-11,3,6531.46,3739.84
BENE_08564,2020-07,6,13937.43,2157.79
BENE_08564,2021-09,8,12239.35,1411.68
BENE_08564,2020-04,11,6316.02,7422.47
BENE_08564,2023-06,7,5334.31,4274.32
BENE_08564,2020-02,4,5315.58,891.93
BENE_08564,2024-07,7,4699.67,4110.24
BENE_08564,2024-10,5,5442.51,3476.59
BENE_08565,2021-10,3,2785.85,7570.08
BENE_08565,2023-01,8,1728.18,4976.6
BENE_08565,2023-09,1,8402.3,7941.34
BENE_08566,2022-01,5,9855.3,7538.72
BENE_08566,2021-10,6,2428.33,6883.11
BENE_08566,2023-11,5,5530.84,6595.62
BENE_08566,2024-01,10,6251.95,5279.96
BENE_08566,2020-10,4,7861.36,4329.11
BENE_08566,2021-07,9,9454.94,855.16
BENE_08566,2023-08,5,2198.49,4965.61
BENE_08566,2023-02,5,10064.61,853.64
BENE_08566,2021-05,3,13893.88,6356.73
BENE_08567,2020-11,10,14901.27,5062.72
BENE_08567,2021-06,5,13512.21,6379.53
BENE_08567,2020-06,5,6771.61,1408.58
BENE_08568,2021-04,3,11729.34,5939.55
BENE_08568,2020-10,5,8939.26,4259.48
BENE_08568,2021-08,6,10385.33,5142.32
BENE_08568,2022-07,3,2585.08,6758.2
BENE_08568,2020-12,6,3520.53,5265.44
BENE_08568,2023-10,11,12755.54,4163.75
BENE_08568,2021-10,6,2306.75,1686.68
BENE_08568,2021-09,12,2155.68,253.01
BENE_08568,2022-12,13,10898.79,3310.69
BENE_08568,2020-04,3,5384.32,1391.31
BENE_08569,2022-10,6,8610.73,3796.73
BENE_08569,2021-12,4,6582.02,4655.53
BENE_08569,2020-10,8,12854.89,4686.11
BENE_08569,2020-08,4,10427.18,3175.81
BENE_08569,2021-04,8,7143.48,5285.44
BENE_08569,2023-03,9,776.34,362.1
BENE_08569,2022-11,4,11407.43,6838.16
BENE_08569,2024-01,4,1771.57,1789.95
BENE_08569,2021-05,15,6362.63,7056.18
BENE_08570,2024-12,5,5579.5,3911.23
BENE_08570,2020-10,6,3064.64,7267.94
BENE_08570,2023-03,7,6605.76,7727.8
BENE_08570,2020-03,10,3482.23,6411.31
BENE_08570,2020-07,3,10077.36,4850.22
BENE_08570,2024-06,6,2578.15,6976.3
BENE_08570,2020-09,4,8774.64,255.9
BENE_08570,2022-11,8,2125.61,5990.63
BENE_08570,2022-03,2,8727.39,2271.66
BENE_08570,2022-03,9,11323.33,1389.93
BENE_08570,2024-09,3,13240.14,7729.66
BENE_08570,2022-04,5,12787.96,3394.58
BENE_08571,2020-09,11,9085.81,4914.61
BENE_08571,2020-09,3,7869.07,452.89
BENE_08571,2023-09,1,10655.8,2343.47
BENE_08571,2022-01,8,12196.05,3569.86
BENE_08571,2021-05,5,14727.28,6508.88
BENE_08571,2023-08,4,9048.21,7875.97
BENE_08571,2023-07,5,3377.74,7411.94
BENE_08571,2021-02,8,11354.47,2353.99
BENE_08571,2021-01,5,5932.64,7346.89
BENE_08571,2022-05,8,9692.95,7553.61
BENE_08571,2023-06,4,6951.16,5152.76
BENE_08572,2023-06,3,10814.07,5579.91
BENE_08572,2022-10,6,1713.17,3618.59
BENE_08572,2024-06,12,1162.37,687.95
BENE_08572,2024-12,4,8666.16,4087.86
BENE_08572,2022-06,2,14574.75,6065.51
BENE_08572,2020-07,8,10691.45,5410.88
BENE_08573,2023-03,9,10400.6,3441.62
BENE_08573,2021-08,4,1184.17,3637.93
BENE_08573,2021-11,8,11753.83,4669.4
BENE_08573,2023-05,2,1461.42,2328.45
BENE_08573,2022-04,5,9738.9,5871.92
BENE_08574,2024-01,0,666.27,1482.76
BENE_08574,2023-02,7,13915.14,4930.61
BENE_08574,2022-06,7,12725.11,6272.79
BENE_08574,2022-11,3,7019.56,4911.33
BENE_08574,2023-12,3,11834.06,2019.68
BENE_08575,2022-11,7,3552.52,2283.92
BENE_08575,2021-12,7,14407.16,2611.61
BENE_08575,2022-04,7,8136.17,7740.05
BENE_08575,2024-04,4,8764.05,2724.4
BENE_08576,2024-02,3,10707.73,641.18
BENE_08576,2022-01,8,9203.21,4828.74
BENE_08576,2021-03,9,6233.0,5633.26
BENE_08576,2024-04,9,1940.43,5873.65
BENE_08577,2020-04,8,3858.78,5940.84
BENE_08577,2023-07,7,14462.15,3805.88
BENE_08577,2024-05,4,9326.45,2006.09
BENE_08577,2024-10,8,2394.15,3359.23
BENE_08577,2022-02,8,2300.22,1204.35
BENE_08577,2022-02,6,4696.02,5173.06
BENE_08577,2024-03,8,14406.97,3202.04
BENE_08577,2023-02,6,14712.22,6021.11
BENE_08577,2021-12,2,9010.17,1429.15
BENE_08577,2021-12,2,12169.94,1511.65
BENE_08577,2022-11,6,3000.91,7586.15
BENE_08578,2024-04,2,757.88,515.63
BENE_08578,2023-11,7,10039.35,567.82
BENE_08578,2023-02,5,4983.62,4774.66
BENE_08578,2024-10,5,1462.78,1309.88
BENE_08578,2023-09,4,10824.64,2624.01
BENE_08579,2022-08,7,999.95,2897.61
BENE_08579,2024-07,8,14542.39,5428.65
BENE_08579,2020-10,2,13518.4,2078.5
BENE_08579,2023-03,6,7232.78,2905.42
BENE_08579,2023-12,5,2342.03,4169.12
BENE_08579,2022-06,8,543.43,1925.78
BENE_08579,2024-12,8,5669.68,1947.26
BENE_08579,2023-05,6,10046.87,4599.16
BENE_08579,2022-03,6,13036.64,4847.86
BENE_08579,2023-01,3,3121.67,897.96
BENE_08580,2021-12,8,10721.06,4245.55
BENE_08580,2022-04,3,12752.46,6856.27
BENE_08580,2021-02,6,8893.65,5213.4
BENE_08580,2022-03,6,11065.21,2437.96
BENE_08580,2024-09,5,4090.8,1761.85
BENE_08580,2021-11,1,1187.35,5213.75
BENE_08580,2020-02,7,6809.8,1979.26
BENE_08580,2023-09,12,13689.83,7417.27
BENE_08580,2023-12,5,10093.29,3770.0
BENE_08581,2023-05,8,6201.4,7632.94
BENE_08581,2024-01,5,9283.24,3003.83
BENE_08581,2023-11,3,10976.47,1902.48
BENE_08581,2020-04,6,10862.58,6648.77
BENE_08581,2024-09,10,11537.35,5706.09
BENE_08582,2021-06,4,10122.16,7542.44
BENE_08582,2022-05,5,7461.33,4867.81
BENE_08582,2024-06,6,10685.34,7783.88
BENE_08582,2020-08,5,6528.21,4712.29
BENE_08582,2021-05,5,8310.95,1367.03
BENE_08582,2022-11,5,4203.56,5709.22
BENE_08583,2022-03,12,8581.09,4298.0
BENE_08583,2021-11,4,13882.12,6451.12
BENE_08583,2023-11,6,14698.59,2128.68
BENE_08583,2024-11,4,11086.62,7079.25
